Source Selection Information - See FAR 2.101 and 3.104

,LOCATION,ICAO,COUNTRY/STATE,VENDOR NAME,REFUELING OPERATOR NAME,REFUELING OPERATOR ADDR,REFUELING OPERATOR PHONE,CONTRACT/SOLICIT NO/PR NO,CONTRACT PERIOD,LINE ITEM,PURCHASE PROGRAM,PRODUCT,ADDITIVES,MODE ID,QUANTITY,AWARD PRICE,TOTAL DOLLAR VALUE,
,TEXARKANA RGNL WEBB FLD,KTXK,AR,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,501 AIRPORT DR  TEXARKANA  AR 71854,870-773-6969,SPE60723D0026,07/01/2023 - 03/31/2027,0005,23S,FEDERAL EXCISE TAX,FSII,AIRWF,000159000,.218000,34662.00,
,TEXARKANA RGNL WEBB FLD,KTXK,AR,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,501 AIRPORT DR  TEXARKANA  AR 71854,870-773-6969,SPE60723D0026,07/01/2023 - 03/31/2027,0003,23S,OVERTIME FEE / CALL OUT FEE,,AIR,000000100,75.000000,7500.00,
,TEXARKANA RGNL WEBB FLD,KTXK,AR,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,501 AIRPORT DR  TEXARKANA  AR 71854,870-773-6969,SPE60723D0026,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,000159000,4.243099,674652.74,
,TEXARKANA RGNL WEBB FLD,KTXK,AR,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,501 AIRPORT DR  TEXARKANA  AR 71854,870-773-6969,SPE60723D0026,07/01/2023 - 03/31/2027,0006,23S,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,75.000000,7500.00,
,TEXARKANA RGNL WEBB FLD,KTXK,AR,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,501 AIRPORT DR  TEXARKANA  AR 71854,870-773-6969,SPE60723D0026,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,000159000,.218000,34662.00,
,TEXARKANA RGNL WEBB FLD,KTXK,AR,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,501 AIRPORT DR  TEXARKANA  AR 71854,870-773-6969,SPE60723D0026,07/01/2023 - 03/31/2027,0004,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,000159000,4.293099,682602.74,
,PAGO PAGO INTERNATIONAL AIRPORT,NSTU,AS,AML GLOBAL LIMITED,PACIFIC ISLAND ENERGY,P.O. BOX 488 PAGO PAGO AS. 96799,1-684-6999111,SPE60723D0003,11/01/2022 - 03/31/2026,0001,23W,TURBINE FUELAVIATION JA1,,AIR,001900000,3.785100,7191690.00,
,ERNEST A LOVE FLD,KPRC,AZ,WORLD FUEL SERVICES  INC.,CUTTER AVIATION,2020 CLUBHOUSE DR. PRESCOTT  AZ 86301,928-443-9333,SPE60725D0183,09/13/2025 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,000845860,.218000,184397.48,
,ERNEST A LOVE FLD,KPRC,AZ,WORLD FUEL SERVICES  INC.,CUTTER AVIATION,2020 CLUBHOUSE DR. PRESCOTT  AZ 86301,928-443-9333,SPE60725D0183,09/13/2025 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,000845860,4.939813,4178390.22,
,ERNEST A LOVE FLD,KPRC,AZ,WORLD FUEL SERVICES  INC.,CUTTER AVIATION,2020 CLUBHOUSE DR. PRESCOTT  AZ 86301,928-443-9333,SPE60725D0183,10/08/2025 - 03/31/2027,0007,23S,Rapid Refueling,FSII,RRAIR,000800000,.080000,64000.00,
,ERNEST A LOVE FLD,KPRC,AZ,WORLD FUEL SERVICES  INC.,CUTTER AVIATION,2020 CLUBHOUSE DR. PRESCOTT  AZ 86301,928-443-9333,SPE60725D0183,09/13/2025 - 03/31/2027,0003,23S,OVERTIME FEE / CALL OUT FEE,,AIR,000000050,150.000000,7500.00,
,ERNEST A LOVE FLD,KPRC,AZ,WORLD FUEL SERVICES  INC.,CUTTER AVIATION,2020 CLUBHOUSE DR. PRESCOTT  AZ 86301,928-443-9333,SPE60725D0183,09/13/2025 - 03/31/2027,0004,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,000845860,5.039813,4262976.22,
,ERNEST A LOVE FLD,KPRC,AZ,WORLD FUEL SERVICES  INC.,CUTTER AVIATION,2020 CLUBHOUSE DR. PRESCOTT  AZ 86301,928-443-9333,SPE60725D0183,09/13/2025 - 03/31/2027,0005,23S,FEDERAL EXCISE TAX,,AIRWF,000845860,.218000,184397.48,
,ERNEST A LOVE FLD,KPRC,AZ,WORLD FUEL SERVICES  INC.,CUTTER AVIATION,2020 CLUBHOUSE DR. PRESCOTT  AZ 86301,928-443-9333,SPE60725D0183,09/13/2025 - 03/31/2027,0006,23S,OVERTIME FEE / CALL OUT FEE,,AIRWF,000000050,150.000000,7500.00,
,FLAGSTAFF PULLIAM,KFLG,AZ,AVFUEL CORP,WISEMAN AVIATION,2650 W SHAMRELL BLVD FLAGSTAFF ARIZONA 86001,928-522-3661,SPE60723D0098,07/01/2023 - 03/31/2027,0003,23S,OVERTIME FEE / CALL OUT FEE,,AIR,000000100,200.000000,20000.00,
,FLAGSTAFF PULLIAM,KFLG,AZ,AVFUEL CORP,WISEMAN AVIATION,2650 W SHAMRELL BLVD FLAGSTAFF ARIZONA 86001,928-522-3661,SPE60723D0098,07/01/2023 - 03/31/2027,0004,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,000643256,5.411040,3480683.95,
,FLAGSTAFF PULLIAM,KFLG,AZ,AVFUEL CORP,WISEMAN AVIATION,2650 W SHAMRELL BLVD FLAGSTAFF ARIZONA 86001,928-522-3661,SPE60723D0098,07/01/2023 - 03/31/2027,0005,23S,FEDERAL EXCISE TAX,FSII,AIRWF,000643256,.218000,140229.81,
,FLAGSTAFF PULLIAM,KFLG,AZ,AVFUEL CORP,WISEMAN AVIATION,2650 W SHAMRELL BLVD FLAGSTAFF ARIZONA 86001,928-522-3661,SPE60723D0098,07/01/2023 - 03/31/2027,0006,23S,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,200.000000,20000.00,
,FLAGSTAFF PULLIAM,KFLG,AZ,AVFUEL CORP,WISEMAN AVIATION,2650 W SHAMRELL BLVD FLAGSTAFF ARIZONA 86001,928-522-3661,SPE60723D0098,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,000643256,5.361040,3448521.15,
,FLAGSTAFF PULLIAM,KFLG,AZ,AVFUEL CORP,WISEMAN AVIATION,2650 W SHAMRELL BLVD FLAGSTAFF ARIZONA 86001,928-522-3661,SPE60723D0098,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,000643256,.218000,140229.81,
,LAKE HAVASU CITY,KHII,AZ,AVFUEL CORP,HAVASU AIR CENTER,5600 N HWY 95 BDG H100  LAKE HAVASU CITY  AZ 86404,928-764-1999,SPE60723D0038,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,003102600,5.298740,16439870.72,
,LAKE HAVASU CITY,KHII,AZ,AVFUEL CORP,HAVASU AIR CENTER,5600 N HWY 95 BDG H100  LAKE HAVASU CITY  AZ 86404,928-764-1999,SPE60723D0038,07/01/2023 - 03/31/2027,0008,23S,Rapid Refueling,FSII,AIRWF,001000000,.010000,10000.00,
,LAKE HAVASU CITY,KHII,AZ,AVFUEL CORP,HAVASU AIR CENTER,5600 N HWY 95 BDG H100  LAKE HAVASU CITY  AZ 86404,928-764-1999,SPE60723D0038,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,003102600,.218000,676366.80,
,LAKE HAVASU CITY,KHII,AZ,AVFUEL CORP,HAVASU AIR CENTER,5600 N HWY 95 BDG H100  LAKE HAVASU CITY  AZ 86404,928-764-1999,SPE60723D0038,07/01/2023 - 03/31/2027,0003,23S,OVERTIME FEE / CALL OUT FEE,,AIR,000000100,100.000000,10000.00,
,LAKE HAVASU CITY,KHII,AZ,AVFUEL CORP,HAVASU AIR CENTER,5600 N HWY 95 BDG H100  LAKE HAVASU CITY  AZ 86404,928-764-1999,SPE60723D0038,07/01/2023 - 03/31/2027,0005,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,003102600,5.348740,16595000.72,
,LAKE HAVASU CITY,KHII,AZ,AVFUEL CORP,HAVASU AIR CENTER,5600 N HWY 95 BDG H100  LAKE HAVASU CITY  AZ 86404,928-764-1999,SPE60723D0038,07/01/2023 - 03/31/2027,0004,23S,Rapid Refueling,,AIR,001000000,.010000,10000.00,
,LAKE HAVASU CITY,KHII,AZ,AVFUEL CORP,HAVASU AIR CENTER,5600 N HWY 95 BDG H100  LAKE HAVASU CITY  AZ 86404,928-764-1999,SPE60723D0038,07/01/2023 - 03/31/2027,0007,23S,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,100.000000,10000.00,
,LAKE HAVASU CITY,KHII,AZ,AVFUEL CORP,HAVASU AIR CENTER,5600 N HWY 95 BDG H100  LAKE HAVASU CITY  AZ 86404,928-764-1999,SPE60723D0038,07/01/2023 - 03/31/2027,0006,23S,FEDERAL EXCISE TAX,FSII,AIRWF,003102600,.218000,676366.80,
,PAGE MUNI,KPGA,AZ,EASTERN AVIATION FUELS  INC.,AMERICAN AVIATION,238 10TH AVE  PAGE  AZ 86040,928-608-1060,SPE60723D0093,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,000310654,4.051141,1258503.16,
,PAGE MUNI,KPGA,AZ,EASTERN AVIATION FUELS  INC.,AMERICAN AVIATION,238 10TH AVE  PAGE  AZ 86040,928-608-1060,SPE60723D0093,07/01/2023 - 03/31/2027,0004,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,000310654,4.151141,1289568.56,
,PAGE MUNI,KPGA,AZ,EASTERN AVIATION FUELS  INC.,AMERICAN AVIATION,238 10TH AVE  PAGE  AZ 86040,928-608-1060,SPE60723D0093,07/01/2023 - 03/31/2027,0003,,OVERTIME FEE / CALL OUT FEE,,AIR,000000100,50.000000,5000.00,
,PAGE MUNI,KPGA,AZ,EASTERN AVIATION FUELS  INC.,AMERICAN AVIATION,238 10TH AVE  PAGE  AZ 86040,928-608-1060,SPE60723D0093,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,000310654,.218000,67722.57,
,PAGE MUNI,KPGA,AZ,EASTERN AVIATION FUELS  INC.,AMERICAN AVIATION,238 10TH AVE  PAGE  AZ 86040,928-608-1060,SPE60723D0093,07/01/2023 - 03/31/2027,0005,23S,FEDERAL EXCISE TAX,FSII,AIRWF,000310654,.218000,67722.57,
,PAGE MUNI,KPGA,AZ,EASTERN AVIATION FUELS  INC.,AMERICAN AVIATION,238 10TH AVE  PAGE  AZ 86040,928-608-1060,SPE60723D0093,07/01/2023 - 03/31/2027,0006,,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,50.000000,5000.00,
,PHOENIX GOODYEAR,KGYR,AZ,AVFUEL CORP,LUX AIR JET CENTERS,1658 S LITCHFIELD RD BLDG 110 GOODYEAR AZ 85338,623-932-1200,SPE60723D0079,07/01/2023 - 03/31/2027,0004,23S,FEDERAL EXCISE TAX,FSII,AIRWF,002945676,.218000,642157.37,
,PHOENIX GOODYEAR,KGYR,AZ,AVFUEL CORP,LUX AIR JET CENTERS,1658 S LITCHFIELD RD BLDG 110 GOODYEAR AZ 85338,623-932-1200,SPE60723D0079,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,002945676,4.892240,14410953.95,
,PHOENIX GOODYEAR,KGYR,AZ,AVFUEL CORP,LUX AIR JET CENTERS,1658 S LITCHFIELD RD BLDG 110 GOODYEAR AZ 85338,623-932-1200,SPE60723D0079,07/01/2023 - 03/31/2027,0003,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,002945676,4.992240,14705521.55,
,PHOENIX GOODYEAR,KGYR,AZ,AVFUEL CORP,LUX AIR JET CENTERS,1658 S LITCHFIELD RD BLDG 110 GOODYEAR AZ 85338,623-932-1200,SPE60723D0079,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,002945676,.218000,642157.37,
,PHOENIX SKY HARBOR INTL,KPHX,AZ,EASTERN AVIATION FUELS  INC.,JACKSON JET CENTER,2710 EAST OLD TOWER RD PHOENIX ARIZONA 85034,602-273-3770,SPE60723D0097,07/01/2023 - 03/31/2027,0004,23S,FEDERAL EXCISE TAX,FSII,AIRWF,004733496,.218000,1031902.13,
,PHOENIX SKY HARBOR INTL,KPHX,AZ,EASTERN AVIATION FUELS  INC.,JACKSON JET CENTER,2710 EAST OLD TOWER RD PHOENIX ARIZONA 85034,602-273-3770,SPE60723D0097,07/01/2023 - 03/31/2027,0003,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,004733496,4.205265,19905605.06,
,PHOENIX SKY HARBOR INTL,KPHX,AZ,EASTERN AVIATION FUELS  INC.,JACKSON JET CENTER,2710 EAST OLD TOWER RD PHOENIX ARIZONA 85034,602-273-3770,SPE60723D0097,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,004733496,.218000,1031902.13,
,PHOENIX SKY HARBOR INTL,KPHX,AZ,EASTERN AVIATION FUELS  INC.,JACKSON JET CENTER,2710 EAST OLD TOWER RD PHOENIX ARIZONA 85034,602-273-3770,SPE60723D0097,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,004733496,4.105265,19432255.46,
,PHOENIX-MESA GATEWAY,KIWA,AZ,WORLD FUEL SERVICES  INC.,PHOENIX-MESA GATEWAY AIRP,5835 SOUTH SOSSAMAN ROAD  MESA  ARIZONA 85212-6014,480-988-7600,SPE60723D0027,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,007777020,5.603120,43575576.30,
,PHOENIX-MESA GATEWAY,KIWA,AZ,WORLD FUEL SERVICES  INC.,PHOENIX-MESA GATEWAY AIRP,5835 SOUTH SOSSAMAN ROAD  MESA  ARIZONA 85212-6014,480-988-7600,SPE60723D0027,07/01/2023 - 03/31/2027,0004,23S,FEDERAL EXCISE TAX,FSII,AIRWF,007777020,.218000,1695390.36,
,PHOENIX-MESA GATEWAY,KIWA,AZ,WORLD FUEL SERVICES  INC.,PHOENIX-MESA GATEWAY AIRP,5835 SOUTH SOSSAMAN ROAD  MESA  ARIZONA 85212-6014,480-988-7600,SPE60723D0027,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,007777020,.218000,1695390.36,
,PHOENIX-MESA GATEWAY,KIWA,AZ,WORLD FUEL SERVICES  INC.,PHOENIX-MESA GATEWAY AIRP,5835 SOUTH SOSSAMAN ROAD  MESA  ARIZONA 85212-6014,480-988-7600,SPE60723D0027,07/01/2023 - 03/31/2027,0003,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,007777020,5.673120,44119967.70,
,PINAL AIRPARK (MARANA),KMZJ,AZ,EPIC AVIATION  LLC,ASCENT AVIATION SERVICES,24641 PINAL AIR PARK ROAD  MARANA AZ 85653,520-682-4181,SPE60723D0042,07/01/2023 - 03/31/2027,0006,23S,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000050,150.000000,7500.00,
,PINAL AIRPARK (MARANA),KMZJ,AZ,EPIC AVIATION  LLC,ASCENT AVIATION SERVICES,24641 PINAL AIR PARK ROAD  MARANA AZ 85653,520-682-4181,SPE60723D0042,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,000636732,4.566773,2907810.51,
,PINAL AIRPARK (MARANA),KMZJ,AZ,EPIC AVIATION  LLC,ASCENT AVIATION SERVICES,24641 PINAL AIR PARK ROAD  MARANA AZ 85653,520-682-4181,SPE60723D0042,07/01/2023 - 03/31/2027,0005,23S,FEDERAL EXCISE TAX,FSII,AIRWF,000636732,.218000,138807.58,
,PINAL AIRPARK (MARANA),KMZJ,AZ,EPIC AVIATION  LLC,ASCENT AVIATION SERVICES,24641 PINAL AIR PARK ROAD  MARANA AZ 85653,520-682-4181,SPE60723D0042,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,000636732,.218000,138807.58,
,PINAL AIRPARK (MARANA),KMZJ,AZ,EPIC AVIATION  LLC,ASCENT AVIATION SERVICES,24641 PINAL AIR PARK ROAD  MARANA AZ 85653,520-682-4181,SPE60723D0042,07/01/2023 - 03/31/2027,0003,23S,OVERTIME FEE / CALL OUT FEE,,AIR,000000050,150.000000,7500.00,
,PINAL AIRPARK (MARANA),KMZJ,AZ,EPIC AVIATION  LLC,ASCENT AVIATION SERVICES,24641 PINAL AIR PARK ROAD  MARANA AZ 85653,520-682-4181,SPE60723D0042,07/01/2023 - 03/31/2027,0004,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,000636732,4.616773,2939647.11,
,SCOTTSDALE,KSDL,AZ,WORLD FUEL SERVICES  INC.,JET AVIATION,14650 NORTH AIRPORT DRIVE SCOTTSDALE ARIZONA 85260,602-400-7460,SPE60723D0089,07/01/2023 - 03/31/2027,0004,23S,FEDERAL EXCISE TAX,FSII,AIRWF,000422140,.218000,92026.52,
,SCOTTSDALE,KSDL,AZ,WORLD FUEL SERVICES  INC.,JET AVIATION,14650 NORTH AIRPORT DRIVE SCOTTSDALE ARIZONA 85260,602-400-7460,SPE60723D0089,07/01/2023 - 03/31/2027,0003,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,000422140,5.187260,2189749.94,
,SCOTTSDALE,KSDL,AZ,WORLD FUEL SERVICES  INC.,JET AVIATION,14650 NORTH AIRPORT DRIVE SCOTTSDALE ARIZONA 85260,602-400-7460,SPE60723D0089,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,000422140,.218000,92026.52,
,SCOTTSDALE,KSDL,AZ,WORLD FUEL SERVICES  INC.,JET AVIATION,14650 NORTH AIRPORT DRIVE SCOTTSDALE ARIZONA 85260,602-400-7460,SPE60723D0089,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,000422140,5.107260,2155978.74,
,TUCSON INTL,KTUS,AZ,ASSOCIATED ENERGY GROUP LLC,EXECUTIVE AIR,1951 E AIRPORT DRIVE  TUCSON  AZ 85756,520-445-6375,SPE60723D0103,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,003538924,.218000,771485.43,
,TUCSON INTL,KTUS,AZ,ASSOCIATED ENERGY GROUP LLC,EXECUTIVE AIR,1951 E AIRPORT DRIVE  TUCSON  AZ 85756,520-445-6375,SPE60723D0103,07/01/2023 - 03/31/2027,0003,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,003538924,4.262248,15083771.74,
,TUCSON INTL,KTUS,AZ,ASSOCIATED ENERGY GROUP LLC,EXECUTIVE AIR,1951 E AIRPORT DRIVE  TUCSON  AZ 85756,520-445-6375,SPE60723D0103,07/01/2023 - 03/31/2027,0004,23S,FEDERAL EXCISE TAX,FSII,AIRWF,003538924,.218000,771485.43,
,TUCSON INTL,KTUS,AZ,ASSOCIATED ENERGY GROUP LLC,EXECUTIVE AIR,1951 E AIRPORT DRIVE  TUCSON  AZ 85756,520-445-6375,SPE60723D0103,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,003538924,4.112248,14552933.14,
,WINSLOW LINDBERGH RGNL,KINW,AZ,AVFUEL CORP,WISEMAN AVIATION  INC,701 AIRPORT ROAD  WINSLOW  AZ 86047,928-289-010,SPE60723D0065,07/01/2023 - 03/31/2027,0006,23S,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,200.000000,20000.00,
,WINSLOW LINDBERGH RGNL,KINW,AZ,AVFUEL CORP,WISEMAN AVIATION  INC,701 AIRPORT ROAD  WINSLOW  AZ 86047,928-289-010,SPE60723D0065,07/01/2023 - 03/31/2027,0005,23S,FEDERAL EXCISE TAX,FSII,AIRWF,000325376,.218000,70931.97,
,WINSLOW LINDBERGH RGNL,KINW,AZ,AVFUEL CORP,WISEMAN AVIATION  INC,701 AIRPORT ROAD  WINSLOW  AZ 86047,928-289-010,SPE60723D0065,07/01/2023 - 03/31/2027,0004,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,000325376,5.226240,1700493.07,
,WINSLOW LINDBERGH RGNL,KINW,AZ,AVFUEL CORP,WISEMAN AVIATION  INC,701 AIRPORT ROAD  WINSLOW  AZ 86047,928-289-010,SPE60723D0065,07/01/2023 - 03/31/2027,0003,23S,OVERTIME FEE / CALL OUT FEE,,AIR,000000100,200.000000,20000.00,
,WINSLOW LINDBERGH RGNL,KINW,AZ,AVFUEL CORP,WISEMAN AVIATION  INC,701 AIRPORT ROAD  WINSLOW  AZ 86047,928-289-010,SPE60723D0065,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,000325376,5.176240,1684224.27,
,WINSLOW LINDBERGH RGNL,KINW,AZ,AVFUEL CORP,WISEMAN AVIATION  INC,701 AIRPORT ROAD  WINSLOW  AZ 86047,928-289-010,SPE60723D0065,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,000325376,.218000,70931.97,
,YUMA MCAS YUMA INTL,KNYL,AZ,FREEMAN HOLDINGS OF ARIZONA  L.L.C,MILLION AIR YUMA,3681 BURCH WAY  YUMA AZ 85365-4908,928-247-9571,SPE60723D0028,07/01/2023 - 03/31/2027,0005,23S,Rapid Refueling,,AIR,001000000,.010000,10000.00,
,YUMA MCAS YUMA INTL,KNYL,AZ,FREEMAN HOLDINGS OF ARIZONA  L.L.C,MILLION AIR YUMA,3681 BURCH WAY  YUMA AZ 85365-4908,928-247-9571,SPE60723D0028,07/01/2023 - 03/31/2027,0006,23S,Rapid Refueling,FSII,AIRWF,001000000,.010000,10000.00,
,YUMA MCAS YUMA INTL,KNYL,AZ,FREEMAN HOLDINGS OF ARIZONA  L.L.C,MILLION AIR YUMA,3681 BURCH WAY  YUMA AZ 85365-4908,928-247-9571,SPE60723D0028,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,005418568,5.128230,27787662.97,
,YUMA MCAS YUMA INTL,KNYL,AZ,FREEMAN HOLDINGS OF ARIZONA  L.L.C,MILLION AIR YUMA,3681 BURCH WAY  YUMA AZ 85365-4908,928-247-9571,SPE60723D0028,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,005418568,.218000,1181247.82,
,YUMA MCAS YUMA INTL,KNYL,AZ,FREEMAN HOLDINGS OF ARIZONA  L.L.C,MILLION AIR YUMA,3681 BURCH WAY  YUMA AZ 85365-4908,928-247-9571,SPE60723D0028,07/01/2023 - 03/31/2027,0003,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,005418568,5.238230,28383705.45,
,BARSTOW DAGGETT AIRPORT,KDAG,CA,DAGGETT AVIATION  INC,DAGGETT AVIATION,39500 NATIONAL TRAILS HWY DAGGETT CA 92327,7602542542,SPE60722D0056,07/01/2022 - 03/31/2026,0001,23W,TURBINE FUELAVIATION JAA,,AIR,000777356,4.266773,3316801.59,
,BARSTOW DAGGETT AIRPORT,KDAG,CA,DAGGETT AVIATION  INC,DAGGETT AVIATION,39500 NATIONAL TRAILS HWY DAGGETT CA 92327,7602542542,SPE60722D0056,07/01/2022 - 03/31/2026,0004,23W,TURBINE FUELAVIATION JAA,FSII,AIRWF,000877356,4.306773,3778573.13,
,BARSTOW DAGGETT AIRPORT,KDAG,CA,DAGGETT AVIATION  INC,DAGGETT AVIATION,39500 NATIONAL TRAILS HWY DAGGETT CA 92327,7602542542,SPE60722D0056,07/01/2022 - 03/31/2026,0005,23W,FEDERAL EXCISE TAX,FSII,AIRWF,000777356,.218000,169463.61,
,BARSTOW DAGGETT AIRPORT,KDAG,CA,DAGGETT AVIATION  INC,DAGGETT AVIATION,39500 NATIONAL TRAILS HWY DAGGETT CA 92327,7602542542,SPE60722D0056,07/01/2022 - 03/31/2026,0006,23W,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000900,50.000000,45000.00,
,BARSTOW DAGGETT AIRPORT,KDAG,CA,DAGGETT AVIATION  INC,DAGGETT AVIATION,39500 NATIONAL TRAILS HWY DAGGETT CA 92327,7602542542,SPE60722D0056,07/01/2022 - 03/31/2026,0002,23W,FEDERAL EXCISE TAX,,AIR,000777356,.218000,169463.61,
,BARSTOW DAGGETT AIRPORT,KDAG,CA,DAGGETT AVIATION  INC,DAGGETT AVIATION,39500 NATIONAL TRAILS HWY DAGGETT CA 92327,7602542542,SPE60722D0056,07/01/2022 - 03/31/2026,0003,23W,OVERTIME FEE / CALL OUT FEE,,AIR,000000100,50.000000,5000.00,
,BROWN FIELD MUNICIPAL,KSDM,CA,AIR CENTER SAN DIEGO  LLC,AIR CENTER SAN DIEGO.,1424 CONTINENTIAL ST. SAN DIEGO CA 92154,619-671-9222,SPE60725D0027,07/01/2022 - 03/31/2026,0006,23W,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000001100,75.000000,82500.00,
,BROWN FIELD MUNICIPAL,KSDM,CA,AIR CENTER SAN DIEGO  LLC,AIR CENTER SAN DIEGO.,1424 CONTINENTIAL ST. SAN DIEGO CA 92154,619-671-9222,SPE60725D0027,07/01/2022 - 03/31/2026,0001,23W,TURBINE FUELAVIATION JAA,,AIR,003587872,3.894870,13974295.02,
,BROWN FIELD MUNICIPAL,KSDM,CA,AIR CENTER SAN DIEGO  LLC,AIR CENTER SAN DIEGO.,1424 CONTINENTIAL ST. SAN DIEGO CA 92154,619-671-9222,SPE60725D0027,07/01/2022 - 03/31/2026,0004,23W,TURBINE FUELAVIATION JAA,FSII,AIRWF,003587872,3.973870,14257736.90,
,BROWN FIELD MUNICIPAL,KSDM,CA,AIR CENTER SAN DIEGO  LLC,AIR CENTER SAN DIEGO.,1424 CONTINENTIAL ST. SAN DIEGO CA 92154,619-671-9222,SPE60725D0027,07/01/2022 - 03/31/2026,0003,23W,OVERTIME FEE / CALL OUT FEE,,AIR,000000100,75.000000,7500.00,
,BROWN FIELD MUNICIPAL,KSDM,CA,AIR CENTER SAN DIEGO  LLC,AIR CENTER SAN DIEGO.,1424 CONTINENTIAL ST. SAN DIEGO CA 92154,619-671-9222,SPE60725D0027,07/01/2022 - 03/31/2026,0002,23W,FEDERAL EXCISE TAX,,AIR,003587872,.218000,782156.10,
,BROWN FIELD MUNICIPAL,KSDM,CA,AIR CENTER SAN DIEGO  LLC,AIR CENTER SAN DIEGO.,1424 CONTINENTIAL ST. SAN DIEGO CA 92154,619-671-9222,SPE60725D0027,07/01/2022 - 03/31/2026,0005,23W,FEDERAL EXCISE TAX,FSII,AIRWF,003587872,.218000,782156.10,
,BROWN FIELD MUNICIPAL,KSDM,CA,AIR CENTER SAN DIEGO  LLC,AIR CENTER SAN DIEGO,1424 CONTINENTAL ST SAN DIEGO CA 92154,619-671-9222,SPE60726D0007,04/01/2026 - 03/31/2029,0001,23W,TURBINE FUELAVIATION JAA,,AIR,007169000,4.300157,30827825.53,
,BROWN FIELD MUNICIPAL,KSDM,CA,AIR CENTER SAN DIEGO  LLC,AIR CENTER SAN DIEGO,1424 CONTINENTAL ST SAN DIEGO CA 92154,619-671-9222,SPE60726D0007,04/01/2026 - 03/31/2029,0003,23W,FEDERAL EXCISE TAX,,AIR,007169000,.218000,1562842.00,
